SPECTRA SPEC GROUP CODE 25,SPCTR_SPC_GRP_CD_25,,X,,,,,
SPECTRA SPEC GROUP CODE 26,SPCTR_SPC_GRP_CD_26,,X,,,,,
SPECTRA SPEC GROUP CODE 27,SPCTR_SPC_GRP_CD_27,,X,,,,,
SPECTRA SPEC GROUP CODE 28,SPCTR_SPC_GRP_CD_28,,X,,,,,
SPECTRA SPEC GROUP CODE 29,SPCTR_SPC_GRP_CD_29,,X,,,,,
SPECTRA SPEC GROUP CODE 30,SPCTR_SPC_GRP_CD_30,,X,,,,,
SPECTRA SPEC GROUP CODE 31,SPCTR_SPC_GRP_CD_31,,X,,,,,
SPECTRA SPEC GROUP CODE 32,SPCTR_SPC_GRP_CD_32,,X,,,,,
SPECTRA SPEC GROUP CODE 33,SPCTR_SPC_GRP_CD_33,,X,,,,,
SPECTRA SPEC GROUP CODE 34,SPCTR_SPC_GRP_CD_34,,X,,,,,
SPECTRA SPEC GROUP CODE 35,SPCTR_SPC_GRP_CD_35,,X,,,,,
SPECTRA SPEC GROUP CODE 36,SPCTR_SPC_GRP_CD_36,,X,,,,,
SPECTRA SPEC GROUP CODE 37,SPCTR_SPC_GRP_CD_37,,X,,,,,
SPECTRA SPEC GROUP CODE 38,SPCTR_SPC_GRP_CD_38,,X,,,,,
SPECTRA SPEC GROUP CODE 39,SPCTR_SPC_GRP_CD_39,,X,,,,,
SPECTRA SPEC GROUP CODE 40,SPCTR_SPC_GRP_CD_40,,X,,,,,
SPECTRA SPEC GROUP CODE 41,SPCTR_SPC_GRP_CD_41,,X,,,,,
SPECTRA SPEC GROUP CODE 42,SPCTR_SPC_GRP_CD_42,,X,,,,,
SPECTRA SPEC GROUP CODE 43,SPCTR_SPC_GRP_CD_43,,X,,,,,
SPECTRA SPEC GROUP CODE 44,SPCTR_SPC_GRP_CD_44,,X,,,,,
SPECTRA SPEC GROUP CODE 45,SPCTR_SPC_GRP_CD_45,,X,,,,,
SPECTRA SPEC GROUP CODE 46,SPCTR_SPC_GRP_CD_46,,X,,,,,
SPECTRA SPEC GROUP CODE 47,SPCTR_SPC_GRP_CD_47,,X,,,,,
SPECTRA SPEC GROUP CODE 48,SPCTR_SPC_GRP_CD_48,,X,,,,,
SPECTRA SPEC GROUP CODE 49,SPCTR_SPC_GRP_CD_49,,X,,,,,
SPECTRA SPEC GROUP CODE 50,SPCTR_SPC_GRP_CD_50,,X,,,,,
OBJECT CLASS,OBJCT_CLSS,,X,,,,,
SPECTRA OBJECT CODE 1,SPCTR_OBJCT_CD_1,,X,,,,,
SPECTRA OBJECT CODE 2,SPCTR_OBJCT_CD_2,,X,,,,,
SPECTRA OBJECT CODE 3,SPCTR_OBJCT_CD_3,,X,,,,,
SPECTRA OBJECT CODE 4,SPCTR_OBJCT_CD_4,,X,,,,,
SPECTRA OBJECT CODE 5,SPCTR_OBJCT_CD_5,,X,,,,,
SPECTRA OBJECT CODE 6,SPCTR_OBJCT_CD_6,,X,,,,,
SPECTRA OBJECT CODE 7,SPCTR_OBJCT_CD_7,,X,,,,,
SPECTRA OBJECT CODE 8,SPCTR_OBJCT_CD_8,,X,,,,,
SPECTRA OBJECT CODE 9,SPCTR_OBJCT_CD_9,,X,,,,,
SPECTRA OBJECT CODE 10,SPCTR_OBJCT_CD_10,,X,,,,,
SPECTRA OBJECT CODE 11,SPCTR_OBJCT_CD_11,,X,,,,,
SPECTRA OBJECT CODE 12,SPCTR_OBJCT_CD_12,,X,,,,,
SPECTRA OBJECT CODE 13,SPCTR_OBJCT_CD_13,,X,,,,,
SPECTRA OBJECT CODE 14,SPCTR_OBJCT_CD_14,,X,,,,,
SPECTRA OBJECT CODE 15,SPCTR_OBJCT_CD_15,,X,,,,,
SPECTRA OBJECT CODE 16,SPCTR_OBJCT_CD_16,,X,,,,,
SPECTRA OBJECT CODE 17,SPCTR_OBJCT_CD_17,,X,,,,,
SPECTRA OBJECT CODE 18,SPCTR_OBJCT_CD_18,,X,,,,,
SPECTRA OBJECT CODE 19,SPCTR_OBJCT_CD_19,,X,,,,,
SPECTRA OBJECT CODE 20,SPCTR_OBJCT_CD_20,,X,,,,,
SPECTRA OBJECT CODE 21,SPCTR_OBJCT_CD_21,,X,,,,,
SPECTRA OBJECT CODE 22,SPCTR_OBJCT_CD_22,,X,,,,,
SPECTRA OBJECT CODE 23,SPCTR_OBJCT_CD_23,,X,,,,,
SPECTRA OBJECT CODE 24,SPCTR_OBJCT_CD_24,,X,,,,,
SPECTRA OBJECT CODE 25,SPCTR_OBJCT_CD_25,,X,,,,,
SPECTRA OBJECT CODE 26,SPCTR_OBJCT_CD_26,,X,,,,,
SPECTRA OBJECT CODE 27,SPCTR_OBJCT_CD_27,,X,,,,,
SPECTRA OBJECT CODE 28,SPCTR_OBJCT_CD_28,,X,,,,,
SPECTRA OBJECT CODE 29,SPCTR_OBJCT_CD_29,,X,,,,,
SPECTRA OBJECT CODE 30,SPCTR_OBJCT_CD_30,,X,,,,,
SPECTRA OBJECT CODE 31,SPCTR_OBJCT_CD_31,,X,,,,,
SPECTRA OBJECT CODE 32,SPCTR_OBJCT_CD_32,,X,,,,,
SPECTRA OBJECT CODE 33,SPCTR_OBJCT_CD_33,,X,,,,,
SPECTRA OBJECT CODE 34,SPCTR_OBJCT_CD_34,,X,,,,,
SPECTRA OBJECT CODE 35,SPCTR_OBJCT_CD_35,,X,,,,,
SPECTRA OBJECT CODE 36,SPCTR_OBJCT_CD_36,,X,,,,,
SPECTRA OBJECT CODE 37,SPCTR_OBJCT_CD_37,,X,,,,,
SPECTRA OBJECT CODE 38,SPCTR_OBJCT_CD_38,,X,,,,,
SPECTRA OBJECT CODE 39,SPCTR_OBJCT_CD_39,,X,,,,,
SPECTRA OBJECT CODE 40,SPCTR_OBJCT_CD_40,,X,,,,,
SPECTRA OBJECT CODE 41,SPCTR_OBJCT_CD_41,,X,,,,,
SPECTRA OBJECT CODE 42,SPCTR_OBJCT_CD_42,,X,,,,,
SPECTRA OBJECT CODE 43,SPCTR_OBJCT_CD_43,,X,,,,,
SPECTRA OBJECT CODE 44,SPCTR_OBJCT_CD_44,,X,,,,,
SPECTRA OBJECT CODE 45,SPCTR_OBJCT_CD_45,,X,,,,,
SPECTRA OBJECT CODE 46,SPCTR_OBJCT_CD_46,,X,,,,,
SPECTRA OBJECT CODE 47,SPCTR_OBJCT_CD_47,,X,,,,,
SPECTRA OBJECT CODE 48,SPCTR_OBJCT_CD_48,,X,,,,,
SPECTRA OBJECT CODE 49,SPCTR_OBJCT_CD_49,,X,,,,,
SPECTRA OBJECT CODE 50,SPCTR_OBJCT_CD_50,,X,,,,,
CRITERIA NAME 1,CRTR_NM_1,,X,,,,,
CRITERIA NAME 2,CRTR_NM_2,,X,,,,,
CRITERIA NAME 3,CRTR_NM_3,,X,,,,,
CRITERIA NAME 4,CRTR_NM_4,,X,,,,,
CRITERIA NAME 5,CRTR_NM_5,,X,,,,,
CRITERIA NAME 6,CRTR_NM_6,,X,,,,,
CRITERIA NAME 7,CRTR_NM_7,,X,,,,,
CRITERIA NAME 8,CRTR_NM_8,,X,,,,,
CRITERIA NAME 9,CRTR_NM_9,,X,,,,,
CRITERIA NAME 10,CRTR_NM_10,,X,,,,,
CRITERIA NAME 11,CRTR_NM_11,,X,,,,,
CRITERIA NAME 12,CRTR_NM_12,,X,,,,,
CRITERIA NAME 13,CRTR_NM_13,,X,,,,,
CRITERIA NAME 14,CRTR_NM_14,,X,,,,,
CRITERIA NAME 15,CRTR_NM_15,,X,,,,,
CRITERIA NAME 16,CRTR_NM_16,,X,,,,,
CRITERIA NAME 17,CRTR_NM_17,,X,,,,,
CRITERIA NAME 18,CRTR_NM_18,,X,,,,,
CRITERIA NAME 19,CRTR_NM_19,,X,,,,,
CRITERIA NAME 20,CRTR_NM_20,,X,,,,,
CRITERIA NAME 21,CRTR_NM_21,,X,,,,,
CRITERIA NAME 22,CRTR_NM_22,,X,,,,,
CRITERIA NAME 23,CRTR_NM_23,,X,,,,,
CRITERIA NAME 24,CRTR_NM_24,,X,,,,,
CRITERIA NAME 25,CRTR_NM_25,,X,,,,,
CRITERIA NAME 26,CRTR_NM_26,,X,,,,,
CRITERIA NAME 27,CRTR_NM_27,,X,,,,,
CRITERIA NAME 28,CRTR_NM_28,,X,,,,,
CRITERIA NAME 29,CRTR_NM_29,,X,,,,,
CRITERIA NAME 30,CRTR_NM_30,,X,,,,,
CRITERIA NAME 31,CRTR_NM_31,,X,,,,,
CRITERIA NAME 32,CRTR_NM_32,,X,,,,,
CRITERIA NAME 33,CRTR_NM_33,,X,,,,,
CRITERIA NAME 34,CRTR_NM_34,,X,,,,,
CRITERIA NAME 35,CRTR_NM_35,,X,,,,,
CRITERIA NAME 36,CRTR_NM_36,,X,,,,,
CRITERIA NAME 37,CRTR_NM_37,,X,,,,,
CRITERIA NAME 38,CRTR_NM_38,,X,,,,,
CRITERIA NAME 39,CRTR_NM_39,,X,,,,,
CRITERIA NAME 40,CRTR_NM_40,,X,,,,,
CRITERIA NAME 41,CRTR_NM_41,,X,,,,,
CRITERIA NAME 42,CRTR_NM_42,,X,,,,,
CRITERIA NAME 43,CRTR_NM_43,,X,,,,,
CRITERIA NAME 44,CRTR_NM_44,,X,,,,,
CRITERIA NAME 45,CRTR_NM_45,,X,,,,,
CRITERIA NAME 46,CRTR_NM_46,,X,,,,,
CRITERIA NAME 47,CRTR_NM_47,,X,,,,,
CRITERIA NAME 48,CRTR_NM_48,,X,,,,,
CRITERIA NAME 49,CRTR_NM_49,,X,,,,,
CRITERIA NAME 50,CRTR_NM_50,,X,,,,,
REMARKS TEXT 1,RMRKS_TXT_1,,X,,,,,
REMARKS TEXT 2,RMRKS_TXT_2,,X,,,,,
REMARKS TEXT 3,RMRKS_TXT_3,,X,,,,,
REMARKS TEXT 4,RMRKS_TXT_4,,X,,,,,
REMARKS TEXT 5,RMRKS_TXT_5,,X,,,,,
REMARKS TEXT 6,RMRKS_TXT_6,,X,,,,,
REMARKS TEXT 7,RMRKS_TXT_7,,X,,,,,
REMARKS TEXT 8,RMRKS_TXT_8,,X,,,,,
REMARKS TEXT 9,RMRKS_TXT_9,,X,,,,,
REMARKS TEXT 10,RMRKS_TXT_10,,X,,,,,
REMARKS TEXT 11,RMRKS_TXT_11,,X,,,,,
REMARKS TEXT 12,RMRKS_TXT_12,,X,,,,,
REMARKS TEXT 13,RMRKS_TXT_13,,X,,,,,
REMARKS TEXT 14,RMRKS_TXT_14,,X,,,,,
REMARKS TEXT 15,RMRKS_TXT_15,,X,,,,,
REMARKS TEXT 16,RMRKS_TXT_16,,X,,,,,
REMARKS TEXT 17,RMRKS_TXT_17,,X,,,,,
REMARKS TEXT 18,RMRKS_TXT_18,,X,,,,,
REMARKS TEXT 19,RMRKS_TXT_19,,X,,,,,
REMARKS TEXT 20,RMRKS_TXT_20,,X,,,,,
REMARKS TEXT 21,RMRKS_TXT_21,,X,,,,,
REMARKS TEXT 22,RMRKS_TXT_22,,X,,,,,
REMARKS TEXT 23,RMRKS_TXT_23,,X,,,,,
REMARKS TEXT 24,RMRKS_TXT_24,,X,,,,,
REMARKS TEXT 25,RMRKS_TXT_25,,X,,,,,
REMARKS TEXT 26,RMRKS_TXT_26,,X,,,,,
REMARKS TEXT 27,RMRKS_TXT_27,,X,,,,,
REMARKS TEXT 28,RMRKS_TXT_28,,X,,,,,
REMARKS TEXT 29,RMRKS_TXT_29,,X,,,,,
REMARKS TEXT 30,RMRKS_TXT_30,,X,,,,,
REMARKS TEXT 31,RMRKS_TXT_31,,X,,,,,
REMARKS TEXT 32,RMRKS_TXT_32,,X,,,,,
REMARKS TEXT 33,RMRKS_TXT_33,,X,,,,,
REMARKS TEXT 34,RMRKS_TXT_34,,X,,,,,
REMARKS TEXT 35,RMRKS_TXT_35,,X,,,,,
REMARKS TEXT 36,RMRKS_TXT_36,,X,,,,,
REMARKS TEXT 37,RMRKS_TXT_37,,X,,,,,
REMARKS TEXT 38,RMRKS_TXT_38,,X,,,,,
REMARKS TEXT 39,RMRKS_TXT_39,,X,,,,,
REMARKS TEXT 40,RMRKS_TXT_40,,X,,,,,
REMARKS TEXT 41,RMRKS_TXT_41,,X,,,,,
REMARKS TEXT 42,RMRKS_TXT_42,,X,,,,,
REMARKS TEXT 43,RMRKS_TXT_43,,X,,,,,
REMARKS TEXT 44,RMRKS_TXT_44,,X,,,,,
REMARKS TEXT 45,RMRKS_TXT_45,,X,,,,,
REMARKS TEXT 46,RMRKS_TXT_46,,X,,,,,
REMARKS TEXT 47,RMRKS_TXT_47,,X,,,,,
REMARKS TEXT 48,RMRKS_TXT_48,,X,,,,,
REMARKS TEXT 49,RMRKS_TXT_49,,X,,,,,
REMARKS TEXT 50,RMRKS_TXT_50,,X,,,,,
NG CRITERIA NAME 1,NG_CRTR_NM_1,,X,,,,,
NG CRITERIA NAME 2,NG_CRTR_NM_2,,X,,,,,
NG CRITERIA NAME 3,NG_CRTR_NM_3,,X,,,,,
NG CRITERIA NAME 4,NG_CRTR_NM_4,,X,,,,,
NG CRITERIA NAME 5,NG_CRTR_NM_5,,X,,,,,
NG CRITERIA NAME 6,NG_CRTR_NM_6,,X,,,,,
NG CRITERIA NAME 7,NG_CRTR_NM_7,,X,,,,,
NG CRITERIA NAME 8,NG_CRTR_NM_8,,X,,,,,
NG CRITERIA NAME 9,NG_CRTR_NM_9,,X,,,,,
NG CRITERIA NAME 10,NG_CRTR_NM_10,,X,,,,,
NG CRITERIA NAME 11,NG_CRTR_NM_11,,X,,,,,
NG CRITERIA NAME 12,NG_CRTR_NM_12,,X,,,,,
NG CRITERIA NAME 13,NG_CRTR_NM_13,,X,,,,,
NG CRITERIA NAME 14,NG_CRTR_NM_14,,X,,,,,
NG CRITERIA NAME 15,NG_CRTR_NM_15,,X,,,,,
NG CRITERIA NAME 16,NG_CRTR_NM_16,,X,,,,,
NG CRITERIA NAME 17,NG_CRTR_NM_17,,X,,,,,
NG CRITERIA NAME 18,NG_CRTR_NM_18,,X,,,,,
NG CRITERIA NAME 19,NG_CRTR_NM_19,,X,,,,,
NG CRITERIA NAME 20,NG_CRTR_NM_20,,X,,,,,
NG CRITERIA NAME 21,NG_CRTR_NM_21,,X,,,,,
NG CRITERIA NAME 22,NG_CRTR_NM_22,,X,,,,,
NG CRITERIA NAME 23,NG_CRTR_NM_23,,X,,,,,
NG CRITERIA NAME 24,NG_CRTR_NM_24,,X,,,,,
NG CRITERIA NAME 25,NG_CRTR_NM_25,,X,,,,,
NG CRITERIA NAME 26,NG_CRTR_NM_26,,X,,,,,
NG CRITERIA NAME 27,NG_CRTR_NM_27,,X,,,,,
NG CRITERIA NAME 28,NG_CRTR_NM_28,,X,,,,,
NG CRITERIA NAME 29,NG_CRTR_NM_29,,X,,,,,
NG CRITERIA NAME 30,NG_CRTR_NM_30,,X,,,,,
NG CRITERIA NAME 31,NG_CRTR_NM_31,,X,,,,,
NG CRITERIA NAME 32,NG_CRTR_NM_32,,X,,,,,
NG CRITERIA NAME 33,NG_CRTR_NM_33,,X,,,,,
NG CRITERIA NAME 34,NG_CRTR_NM_34,,X,,,,,
NG CRITERIA NAME 35,NG_CRTR_NM_35,,X,,,,,
NG CRITERIA NAME 36,NG_CRTR_NM_36,,X,,,,,
NG CRITERIA NAME 37,NG_CRTR_NM_37,,X,,,,,
NG CRITERIA NAME 38,NG_CRTR_NM_38,,X,,,,,
NG CRITERIA NAME 39,NG_CRTR_NM_39,,X,,,,,
NG CRITERIA NAME 40,NG_CRTR_NM_40,,X,,,,,
NG CRITERIA NAME 41,NG_CRTR_NM_41,,X,,,,,
NG CRITERIA NAME 42,NG_CRTR_NM_42,,X,,,,,
NG CRITERIA NAME 43,NG_CRTR_NM_43,,X,,,,,
NG CRITERIA NAME 44,NG_CRTR_NM_44,,X,,,,,
NG CRITERIA NAME 45,NG_CRTR_NM_45,,X,,,,,
NG CRITERIA NAME 46,NG_CRTR_NM_46,,X,,,,,
NG CRITERIA NAME 47,NG_CRTR_NM_47,,X,,,,,
NG CRITERIA NAME 48,NG_CRTR_NM_48,,X,,,,,
NG CRITERIA NAME 49,NG_CRTR_NM_49,,X,,,,,
NG CRITERIA NAME 50,NG_CRTR_NM_50,,X,,,,,
NG REMARKS TEXT 1,NG_RMRKS_TXT_1,,X,,,,,
NG REMARKS TEXT 2,NG_RMRKS_TXT_2,,X,,,,,
NG REMARKS TEXT 3,NG_RMRKS_TXT_3,,X,,,,,
NG REMARKS TEXT 4,NG_RMRKS_TXT_4,,X,,,,,
NG REMARKS TEXT 5,NG_RMRKS_TXT_5,,X,,,,,
NG REMARKS TEXT 6,NG_RMRKS_TXT_6,,X,,,,,
NG REMARKS TEXT 7,NG_RMRKS_TXT_7,,X,,,,,
NG REMARKS TEXT 8,NG_RMRKS_TXT_8,,X,,,,,
NG REMARKS TEXT 9,NG_RMRKS_TXT_9,,X,,,,,
NG REMARKS TEXT 10,NG_RMRKS_TXT_10,,X,,,,,
NG REMARKS TEXT 11,NG_RMRKS_TXT_11,,X,,,,,
NG REMARKS TEXT 12,NG_RMRKS_TXT_12,,X,,,,,
NG REMARKS TEXT 13,NG_RMRKS_TXT_13,,X,,,,,
NG REMARKS TEXT 14,NG_RMRKS_TXT_14,,X,,,,,
NG REMARKS TEXT 15,NG_RMRKS_TXT_15,,X,,,,,
NG REMARKS TEXT 16,NG_RMRKS_TXT_16,,X,,,,,
NG REMARKS TEXT 17,NG_RMRKS_TXT_17,,X,,,,,
NG REMARKS TEXT 18,NG_RMRKS_TXT_18,,X,,,,,
NG REMARKS TEXT 19,NG_RMRKS_TXT_19,,X,,,,,
NG REMARKS TEXT 20,NG_RMRKS_TXT_20,,X,,,,,
NG REMARKS TEXT 21,NG_RMRKS_TXT_21,,X,,,,,
NG REMARKS TEXT 22,NG_RMRKS_TXT_22,,X,,,,,
NG REMARKS TEXT 23,NG_RMRKS_TXT_23,,X,,,,,
NG REMARKS TEXT 24,NG_RMRKS_TXT_24,,X,,,,,
NG REMARKS TEXT 25,NG_RMRKS_TXT_25,,X,,,,,
NG REMARKS TEXT 26,NG_RMRKS_TXT_26,,X,,,,,
NG REMARKS TEXT 27,NG_RMRKS_TXT_27,,X,,,,,
NG REMARKS TEXT 28,NG_RMRKS_TXT_28,,X,,,,,
NG REMARKS TEXT 29,NG_RMRKS_TXT_29,,X,,,,,
NG REMARKS TEXT 30,NG_RMRKS_TXT_30,,X,,,,,
NG REMARKS TEXT 31,NG_RMRKS_TXT_31,,X,,,,,
NG REMARKS TEXT 32,NG_RMRKS_TXT_32,,X,,,,,
NG REMARKS TEXT 33,NG_RMRKS_TXT_33,,X,,,,,
NG REMARKS TEXT 34,NG_RMRKS_TXT_34,,X,,,,,
NG REMARKS TEXT 35,NG_RMRKS_TXT_35,,X,,,,,
NG REMARKS TEXT 36,NG_RMRKS_TXT_36,,X,,,,,
NG REMARKS TEXT 37,NG_RMRKS_TXT_37,,X,,,,,
NG REMARKS TEXT 38,NG_RMRKS_TXT_38,,X,,,,,
NG REMARKS TEXT 39,NG_RMRKS_TXT_39,,X,,,,,
NG REMARKS TEXT 40,NG_RMRKS_TXT_40,,X,,,,,
NG REMARKS TEXT 41,NG_RMRKS_TXT_41,,X,,,,,
NG REMARKS TEXT 42,NG_RMRKS_TXT_42,,X,,,,,
NG REMARKS TEXT 43,NG_RMRKS_TXT_43,,X,,,,,
NG REMARKS TEXT 44,NG_RMRKS_TXT_44,,X,,,,,
NG REMARKS TEXT 45,NG_RMRKS_TXT_45,,X,,,,,
NG REMARKS TEXT 46,NG_RMRKS_TXT_46,,X,,,,,
NG REMARKS TEXT 47,NG_RMRKS_TXT_47,,X,,,,,
NG REMARKS TEXT 48,NG_RMRKS_TXT_48,,X,,,,,
NG REMARKS TEXT 49,NG_RMRKS_TXT_49,,X,,,,,
NG REMARKS TEXT 50,NG_RMRKS_TXT_50,,X,,,,,
APPLIDE MODEL CODE 1,APPLD_MDL_CD_1,,X,,,,,
APPLIDE MODEL CODE 2,APPLD_MDL_CD_2,,X,,,,,
APPLIDE MODEL CODE 3,APPLD_MDL_CD_3,,X,,,,,
APPLIDE MODEL CODE 4,APPLD_MDL_CD_4,,X,,,,,
APPLIDE MODEL CODE 5,APPLD_MDL_CD_5,,X,,,,,
APPLIDE MODEL CODE 6,APPLD_MDL_CD_6,,X,,,,,
APPLIDE MODEL CODE 7,APPLD_MDL_CD_7,,X,,,,,
APPLIDE MODEL CODE 8,APPLD_MDL_CD_8,,X,,,,,
APPLIDE MODEL CODE 9,APPLD_MDL_CD_9,,X,,,,,
APPLIDE MODEL CODE 10,APPLD_MDL_CD_10,,X,,,,,
APPLIDE MODEL CODE 11,APPLD_MDL_CD_11,,X,,,,,
APPLIDE MODEL CODE 12,APPLD_MDL_CD_12,,X,,,,,
APPLIDE MODEL CODE 13,APPLD_MDL_CD_13,,X,,,,,
APPLIDE MODEL CODE 14,APPLD_MDL_CD_14,,X,,,,,
APPLIDE MODEL CODE 15,APPLD_MDL_CD_15,,X,,,,,
APPLIDE MODEL CODE 16,APPLD_MDL_CD_16,,X,,,,,
APPLIDE MODEL CODE 17,APPLD_MDL_CD_17,,X,,,,,
APPLIDE MODEL CODE 18,APPLD_MDL_CD_18,,X,,,,,
APPLIDE MODEL CODE 19,APPLD_MDL_CD_19,,X,,,,,
APPLIDE MODEL CODE 20,APPLD_MDL_CD_20,,X,,,,,
APPLIDE MODEL CODE 21,APPLD_MDL_CD_21,,X,,,,,
APPLIDE MODEL CODE 22,APPLD_MDL_CD_22,,X,,,,,
APPLIDE MODEL CODE 23,APPLD_MDL_CD_23,,X,,,,,
APPLIDE MODEL CODE 24,APPLD_MDL_CD_24,,X,,,,,
APPLIDE MODEL CODE 25,APPLD_MDL_CD_25,,X,,,,,
APPLIDE MODEL CODE 26,APPLD_MDL_CD_26,,X,,,,,
APPLIDE MODEL CODE 27,APPLD_MDL_CD_27,,X,,,,,
APPLIDE MODEL CODE 28,APPLD_MDL_CD_28,,X,,,,,
APPLIDE MODEL CODE 29,APPLD_MDL_CD_29,,X,,,,,
APPLIDE MODEL CODE 30,APPLD_MDL_CD_30,,X,,,,,
APPLIDE MODEL CODE 31,APPLD_MDL_CD_31,,X,,,,,
APPLIDE MODEL CODE 32,APPLD_MDL_CD_32,,X,,,,,
APPLIDE MODEL CODE 33,APPLD_MDL_CD_33,,X,,,,,
APPLIDE MODEL CODE 34,APPLD_MDL_CD_34,,X,,,,,
APPLIDE MODEL CODE 35,APPLD_MDL_CD_35,,X,,,,,
APPLIDE MODEL CODE 36,APPLD_MDL_CD_36,,X,,,,,
APPLIDE MODEL CODE 37,APPLD_MDL_CD_37,,X,,,,,
APPLIDE MODEL CODE 38,APPLD_MDL_CD_38,,X,,,,,
APPLIDE MODEL CODE 39,APPLD_MDL_CD_39,,X,,,,,
APPLIDE MODEL CODE 40,APPLD_MDL_CD_40,,X,,,,,
APPLIDE MODEL CODE 41,APPLD_MDL_CD_41,,X,,,,,
APPLIDE MODEL CODE 42,APPLD_MDL_CD_42,,X,,,,,
APPLIDE MODEL CODE 43,APPLD_MDL_CD_43,,X,,,,,
APPLIDE MODEL CODE 44,APPLD_MDL_CD_44,,X,,,,,
APPLIDE MODEL CODE 45,APPLD_MDL_CD_45,,X,,,,,
APPLIDE MODEL CODE 46,APPLD_MDL_CD_46,,X,,,,,
APPLIDE MODEL CODE 47,APPLD_MDL_CD_47,,X,,,,,
APPLIDE MODEL CODE 48,APPLD_MDL_CD_48,,X,,,,,
APPLIDE MODEL CODE 49,APPLD_MDL_CD_49,,X,,,,,
APPLIDE MODEL CODE 50,APPLD_MDL_CD_50,,X,,,,,
DISPLY SEQENCE NO,DSPLY_SQNC_NO,,X,,,,,
ZONE NAME 1,ZN_NM_1,,X,,,,,
ZONE NAME 2,ZN_NM_2,,X,,,,,
ZONE NAME 3,ZN_NM_3,,X,,,,,
ZONE NAME 4,ZN_NM_4,,X,,,,,
ZONE NAME 5,ZN_NM_5,,X,,,,,
ZONE NAME 6,ZN_NM_6,,X,,,,,
ZONE NAME 7,ZN_NM_7,,X,,,,,
ZONE NAME 8,ZN_NM_8,,X,,,,,
ZONE NAME 9,ZN_NM_9,,X,,,,,
ZONE NAME 10,ZN_NM_10,,X,,,,,
ZONE NAME 11,ZN_NM_11,,X,,,,,
ZONE NAME 12,ZN_NM_12,,X,,,,,
ZONE NAME 13,ZN_NM_13,,X,,,,,
ZONE NAME 14,ZN_NM_14,,X,,,,,
ZONE NAME 15,ZN_NM_15,,X,,,,,
ZONE NAME 16,ZN_NM_16,,X,,,,,
ZONE NAME 17,ZN_NM_17,,X,,,,,
ZONE NAME 18,ZN_NM_18,,X,,,,,
ZONE NAME 19,ZN_NM_19,,X,,,,,
ZONE NAME 20,ZN_NM_20,,X,,,,,
ZONE NAME 21,ZN_NM_21,,X,,,,,
ZONE NAME 22,ZN_NM_22,,X,,,,,
ZONE NAME 23,ZN_NM_23,,X,,,,,
ZONE NAME 24,ZN_NM_24,,X,,,,,
ZONE NAME 25,ZN_NM_25,,X,,,,,
ZONE NAME 26,ZN_NM_26,,X,,,,,
ZONE NAME 27,ZN_NM_27,,X,,,,,
ZONE NAME 28,ZN_NM_28,,X,,,,,
ZONE NAME 29,ZN_NM_29,,X,,,,,
ZONE NAME 30,ZN_NM_30,,X,,,,,
ZONE NAME 31,ZN_NM_31,,X,,,,,
ZONE NAME 32,ZN_NM_32,,X,,,,,
ZONE NAME 33,ZN_NM_33,,X,,,,,
ZONE NAME 34,ZN_NM_34,,X,,,,,
ZONE NAME 35,ZN_NM_35,,X,,,,,
ZONE NAME 36,ZN_NM_36,,X,,,,,
ZONE NAME 37,ZN_NM_37,,X,,,,,
ZONE NAME 38,ZN_NM_38,,X,,,,,
ZONE NAME 39,ZN_NM_39,,X,,,,,
ZONE NAME 40,ZN_NM_40,,X,,,,,
ZONE NAME 41,ZN_NM_41,,X,,,,,
ZONE NAME 42,ZN_NM_42,,X,,,,,
ZONE NAME 43,ZN_NM_43,,X,,,,,
ZONE NAME 44,ZN_NM_44,,X,,,,,
ZONE NAME 45,ZN_NM_45,,X,,,,,
ZONE NAME 46,ZN_NM_46,,X,,,,,
ZONE NAME 47,ZN_NM_47,,X,,,,,
ZONE NAME 48,ZN_NM_48,,X,,,,,
ZONE NAME 49,ZN_NM_49,,X,,,,,
ZONE NAME 50,ZN_NM_50,,X,,,,,
PDLV CLASS,PDLV_CLSS,,X,,,,,
PDLV OBJECT GROUP CODE,PDLV_OBJCT_GRP_CD,,X,,,,,
PDLV OBJECT CODE,PDLV_OBJCT_CD,,X,,,,,
PDLV OBJECT NAME,PDLV_OBJCT_NM,,X,,,,,
PDLV CRITERIA MNEMONIC NAME,PDLV_CRTR_MNMNC_NM,,X,,,,,
PDLV CRITERIA NAME,PDLV_CRTR_NM,,X,,,,,
PDLV SPL DEFINITION TEXT,PDLV_SPL_DFNTN_TXT,,X,,,,,
PDLV REMARKS TEXT,PDLV_RMRKS_TXT,,X,,,,,
PDLV EQUIPMENT CODE,PDLV_EQPMNT_CD,,X,,,,,
PDLV SPEC CODE NO,PDLV_SPC_CD_NO,,X,,,,,
PDLV SPEC CODE,PDLV_SPC_CD,,X,,,,,
PDLV DESIGN FAMILY CODE,PDLV_DSGN_FMLY_CD,,X,,,,,
PDLV APP NO 001,PDLV_APP_NO_001,,X,,,,,
PDLV APP NO 002,PDLV_APP_NO_002,,X,,,,,
PDLV APP NO 003,PDLV_APP_NO_003,,X,,,,,
PDLV APP NO 004,PDLV_APP_NO_004,,X,,,,,
PDLV APP NO 005,PDLV_APP_NO_005,,X,,,,,
PDLV APP NO 006,PDLV_APP_NO_006,,X,,,,,
